full_jaspar_motif,jaspar_motif,lowest_level_family,gene
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF589
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF22
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF713
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN16
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF18
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,WT1
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,PRDM6
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF444
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF641
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF746
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZIM2
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF655
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF165
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF131
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,PRDM14
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF575
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZBTB49
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF691
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN30
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF80
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF514
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN21
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,MYNN
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZBTB24
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP92
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF205
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF837
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF584
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN22
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF550
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF696
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF556
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF391
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF239
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF660
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,GZF1
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF408
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF648
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF35
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF483
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZBTB48
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF275
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF596
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF718
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF121
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF485
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF586
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF10
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF19
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZBTB40
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZBTB11
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF154
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF34
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF329
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP90
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF250
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF623
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP3
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF266
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF311
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF880
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF287
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF676
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF267
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF471
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP28
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF182
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,PRDM5
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,RBAK
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF23
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF569
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF84
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF184
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF441
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF433
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF337
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF726
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF624
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF197
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF594
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF107
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF208
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF496
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF200
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF793
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP41
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF215
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZBTB44
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF576
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF394
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF202
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF789
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF662
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF554
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF506
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP1
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZBTB16
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,GTF3A
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP64
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF358
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF664
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF501
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF517
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF547
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF766
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF677
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF141
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN12
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF70
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF79
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF74
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF415
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF480
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF461
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF529
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF565
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF695
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF879
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF790
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF551
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF497
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN10
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF502
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF835
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF560
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF83
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF7
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF17
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF534
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF791
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF749
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF425
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF493
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF43
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZFP62
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZNF91
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN26
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZKSCAN8
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZKSCAN7
MA1979.1_ZNF416,ZNF416,More than 3 adjacent zinc fingers,ZSCAN25
MA1980.1_ZNF418,ZNF418,ZNF417-like,ZNF417
MA1980.1_ZNF418,ZNF418,ZNF417-like,ZNF211
MA1980.1_ZNF418,ZNF418,ZNF417-like,ZNF418
MA1980.1_ZNF418,ZNF418,ZNF417-like,ZNF552
MA1980.1_ZNF418,ZNF418,ZNF417-like,ZNF256
MA1980.1_ZNF418,ZNF418,ZNF417-like,ZNF587B
MA1980.1_ZNF418,ZNF418,ZNF417-like,ZNF814
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,MZF1
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF354C
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF135
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF274
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF317
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF528
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF682
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF684
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,OSR2
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB14
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF16
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF449
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF263
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZIM3
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF454
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF610
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF707
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF189
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF331
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF549
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF768
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF320
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF416
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF530
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF667
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF781
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF114
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF589
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF22
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF713
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN16
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF18
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,WT1
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,PRDM6
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF444
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF641
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF746
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZIM2
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF655
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF165
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF131
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,PRDM14
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF575
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB49
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF691
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN30
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF80
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF514
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN21
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,MYNN
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB24
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP92
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF205
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF837
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF584
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN22
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF550
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF696
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF556
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF391
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF239
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF660
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,GZF1
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF408
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF648
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF35
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF483
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB48
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF275
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF596
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF718
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF121
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF485
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF586
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF10
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF19
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB40
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB11
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF154
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF34
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF329
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP90
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF250
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF623
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP3
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF266
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF311
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF880
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF287
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF676
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF267
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF471
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP28
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF182
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,PRDM5
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,RBAK
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF23
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF569
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF84
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF184
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF441
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF433
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF337
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF726
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF624
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF197
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF594
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF107
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF208
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF496
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF200
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF793
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP41
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF215
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB44
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF576
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF394
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF202
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF789
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF662
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF554
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF506
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP1
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZBTB16
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,GTF3A
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP64
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF358
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF664
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF501
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF517
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF547
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF766
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF677
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF141
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN12
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF70
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF79
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF74
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF415
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF480
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF461
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF529
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF565
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF695
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF879
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF790
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF551
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF497
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN10
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF502
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF835
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF560
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF83
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF7
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF17
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF534
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF791
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF749
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF425
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF493
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF43
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZFP62
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZNF91
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN26
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZKSCAN8
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZKSCAN7
MA1981.1_ZNF530,ZNF530,More than 3 adjacent zinc fingers,ZSCAN25
MA1982.1_ZNF574,ZNF574,ZNF526-like,ZNF574
MA1982.1_ZNF574,ZNF574,ZNF526-like,ZNF526
MA1983.1_ZNF582,ZNF582,ZNF620-like,ZNF582
MA1983.1_ZNF582,ZNF582,ZNF620-like,ZNF620
MA1983.1_ZNF582,ZNF582,ZNF620-like,ZNF621
MA1983.1_ZNF582,ZNF582,ZNF620-like,ZNF566
MA1983.1_ZNF582,ZNF582,ZNF620-like,ZNF619
MA1983.1_ZNF582,ZNF582,ZNF620-like,ZNF829
MA1983.1_ZNF582,ZNF582,ZNF620-like,ZNF383
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,MZF1
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF354C
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF135
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF274
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF317
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF528
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF682
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF684
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,OSR2
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZBTB14
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF16
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF449
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF263
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZIM3
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF454
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF610
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF707
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF189
MA1984.1_ZNF667,ZNF667,More than 3 adjacent zinc fingers,ZNF331
